,case:concept:name,concept:name,org:resource,time:timestamp,start time,seriousness,customer,product,seriousness_2,service_level,service_type,workgroup
12730,Case 2722,Closed,Value 5,2006-12-05 00:00:00+00:00,00:26.0,Value 1,Value 147,Value 2,Value 1,Value 2,Value 1,Value 1
12729,Case 2722,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,50:11.0,Value 1,Value 147,Value 2,Value 1,Value 2,Value 1,Value 1
12728,Case 2722,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,50:07.0,Value 1,Value 147,Value 2,Value 1,Value 2,Value 1,Value 1
12727,Case 2722,Wait,Value 13,2006-12-05 00:00:00+00:00,59:57.0,Value 1,Value 147,Value 2,Value 1,Value 2,Value 1,Value 1
12726,Case 2722,Wait,Value 13,2006-12-05 00:00:00+00:00,22:45.0,Value 1,Value 147,Value 2,Value 1,Value 2,Value 1,Value 1
12725,Case 2722,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,02:16.0,Value 1,Value 147,Value 2,Value 1,Value 2,Value 1,Value 1
12724,Case 2722,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,50:19.0,Value 1,Value 147,Value 2,Value 1,Value 2,Value 1,Value 1
12674,Case 2710,Closed,Value 5,2006-12-05 00:00:00+00:00,50:56.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
12754,Case 2727,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,58:26.0,Value 1,Value 7,Value 3,Value 2,Value 2,Value 2,Value 2
12755,Case 2727,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,35:08.0,Value 1,Value 7,Value 3,Value 2,Value 2,Value 2,Value 2
12756,Case 2727,Wait,Value 11,2006-12-05 00:00:00+00:00,44:30.0,Value 1,Value 7,Value 3,Value 2,Value 2,Value 2,Value 2
12816,Case 2740,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,12:59.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
12817,Case 2740,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,13:25.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
12818,Case 2740,Closed,Value 5,2006-12-05 00:00:00+00:00,20:48.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
12773,Case 2730,Closed,Value 5,2006-12-05 00:00:00+00:00,00:31.0,Value 1,Value 197,Value 3,Value 2,Value 3,Value 1,Value 1
12772,Case 2730,Closed,Value 5,2006-12-05 00:00:00+00:00,00:31.0,Value 1,Value 197,Value 3,Value 2,Value 3,Value 1,Value 1
12771,Case 2730,Resolve ticket,Value 14,2006-12-05 00:00:00+00:00,57:58.0,Value 1,Value 197,Value 3,Value 2,Value 3,Value 1,Value 1
12770,Case 2730,Take in charge ticket,Value 14,2006-12-05 00:00:00+00:00,57:45.0,Value 1,Value 197,Value 3,Value 2,Value 3,Value 1,Value 1
12769,Case 2730,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,17:32.0,Value 1,Value 197,Value 3,Value 2,Value 3,Value 1,Value 1
12759,Case 2727,Closed,Value 5,2006-12-05 00:00:00+00:00,04:06.0,Value 1,Value 7,Value 3,Value 2,Value 2,Value 2,Value 2
12758,Case 2727,Resolve ticket,Value 11,2006-12-05 00:00:00+00:00,03:39.0,Value 1,Value 7,Value 3,Value 2,Value 2,Value 2,Value 2
12757,Case 2727,Take in charge ticket,Value 11,2006-12-05 00:00:00+00:00,03:31.0,Value 1,Value 7,Value 3,Value 2,Value 2,Value 2,Value 2
13252,Case 2835,Wait,Value 11,2006-12-05 00:00:00+00:00,48:50.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 1
13251,Case 2835,Take in charge ticket,Value 11,2006-12-05 00:00:00+00:00,46:09.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 1
13250,Case 2835,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,49:42.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 1
13253,Case 2835,Take in charge ticket,Value 11,2006-12-05 00:00:00+00:00,52:15.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 1
13254,Case 2835,Resolve ticket,Value 11,2006-12-05 00:00:00+00:00,52:21.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 1
13255,Case 2835,Closed,Value 5,2006-12-05 00:00:00+00:00,50:26.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 1
13304,Case 2845,Closed,Value 5,2006-12-05 00:00:00+00:00,44:10.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
13303,Case 2845,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,43:49.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
13302,Case 2845,Take in charge ticket,Value 12,2006-12-05 00:00:00+00:00,43:36.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
13301,Case 2845,Wait,Value 12,2006-12-05 00:00:00+00:00,35:52.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
13300,Case 2845,Take in charge ticket,Value 12,2006-12-05 00:00:00+00:00,58:03.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
13299,Case 2845,Assign seriousness,Value 16,2006-12-05 00:00:00+00:00,25:41.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
13298,Case 2845,Assign seriousness,Value 15,2006-12-05 00:00:00+00:00,00:58.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
13336,Case 2853,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,18:57.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
13335,Case 2853,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,28:42.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
13334,Case 2853,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,28:23.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
13297,Case 2845,Insert ticket,Value 15,2006-12-05 00:00:00+00:00,47:22.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
13295,Case 2844,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,15:17.0,Value 1,Value 33,Value 2,Value 1,Value 2,Value 1,Value 1
13270,Case 2838,Closed,Value 5,2006-12-05 00:00:00+00:00,33:43.0,Value 1,Value 81,Value 3,Value 1,Value 2,Value 1,Value 1
13269,Case 2838,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,29:00.0,Value 1,Value 81,Value 3,Value 1,Value 2,Value 1,Value 1
13268,Case 2838,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,28:52.0,Value 1,Value 81,Value 3,Value 1,Value 2,Value 1,Value 1
13267,Case 2838,Wait,Value 2,2006-12-05 00:00:00+00:00,06:33.0,Value 1,Value 81,Value 3,Value 1,Value 2,Value 1,Value 1
13266,Case 2838,Wait,Value 14,2006-12-05 00:00:00+00:00,27:51.0,Value 1,Value 81,Value 3,Value 1,Value 2,Value 1,Value 1
13265,Case 2838,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,58:31.0,Value 1,Value 81,Value 3,Value 1,Value 2,Value 1,Value 1
13264,Case 2838,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,09:54.0,Value 1,Value 81,Value 3,Value 1,Value 2,Value 1,Value 1
13296,Case 2844,Closed,Value 5,2006-12-05 00:00:00+00:00,40:39.0,Value 1,Value 33,Value 2,Value 1,Value 2,Value 1,Value 1
13294,Case 2844,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,33:30.0,Value 1,Value 33,Value 2,Value 1,Value 2,Value 1,Value 1
13293,Case 2844,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,33:23.0,Value 1,Value 33,Value 2,Value 1,Value 2,Value 1,Value 1
12673,Case 2710,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,56:21.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
13023,Case 2786,Assign seriousness,Value 11,2006-12-05 00:00:00+00:00,54:59.0,Value 1,Value 28,Value 3,Value 2,Value 4,Value 2,Value 1
13024,Case 2786,Take in charge ticket,Value 11,2006-12-05 00:00:00+00:00,58:43.0,Value 1,Value 28,Value 3,Value 2,Value 4,Value 2,Value 1
13025,Case 2786,Resolve ticket,Value 11,2006-12-05 00:00:00+00:00,58:54.0,Value 1,Value 28,Value 3,Value 2,Value 4,Value 2,Value 1
13027,Case 2786,Closed,Value 5,2006-12-05 00:00:00+00:00,00:22.0,Value 1,Value 28,Value 3,Value 2,Value 2,Value 2,Value 1
13026,Case 2786,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,19:23.0,Value 1,Value 28,Value 3,Value 2,Value 2,Value 2,Value 1
13088,Case 2801,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,10:23.0,Value 1,Value 196,Value 1,Value 1,Value 3,Value 1,Value 1
13089,Case 2801,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,01:29.0,Value 1,Value 196,Value 1,Value 1,Value 3,Value 1,Value 1
13148,Case 2812,Closed,Value 5,2006-12-05 00:00:00+00:00,36:49.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1
13147,Case 2812,Resolve ticket,Value 16,2006-12-05 00:00:00+00:00,36:30.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1
13146,Case 2812,Take in charge ticket,Value 16,2006-12-05 00:00:00+00:00,36:23.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1
13145,Case 2812,Wait,Value 6,2006-12-05 00:00:00+00:00,59:22.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1
13144,Case 2812,Assign seriousness,Value 6,2006-12-05 00:00:00+00:00,52:29.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 1
13139,Case 2810,Closed,Value 5,2006-12-05 00:00:00+00:00,20:30.0,Value 1,Value 27,Value 3,Value 1,Value 2,Value 1,Value 1
13138,Case 2810,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,19:08.0,Value 1,Value 27,Value 3,Value 1,Value 2,Value 1,Value 1
13137,Case 2810,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,22:18.0,Value 1,Value 27,Value 3,Value 1,Value 2,Value 1,Value 1
13136,Case 2810,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,22:07.0,Value 1,Value 27,Value 3,Value 1,Value 2,Value 1,Value 1
13135,Case 2810,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,21:50.0,Value 1,Value 27,Value 3,Value 1,Value 2,Value 1,Value 1
13134,Case 2810,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,11:59.0,Value 1,Value 27,Value 3,Value 1,Value 2,Value 1,Value 1
13165,Case 2816,Closed,Value 5,2006-12-05 00:00:00+00:00,50:26.0,Value 1,Value 22,Value 3,Value 1,Value 2,Value 1,Value 1
13164,Case 2816,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,09:01.0,Value 1,Value 22,Value 3,Value 1,Value 2,Value 1,Value 1
13163,Case 2816,Create SW anomaly,Value 15,2006-12-05 00:00:00+00:00,43:06.0,Value 1,Value 22,Value 3,Value 1,Value 2,Value 1,Value 1
13162,Case 2816,Take in charge ticket,Value 15,2006-12-05 00:00:00+00:00,42:59.0,Value 1,Value 22,Value 3,Value 1,Value 2,Value 1,Value 1
13161,Case 2816,Assign seriousness,Value 15,2006-12-05 00:00:00+00:00,41:37.0,Value 1,Value 22,Value 3,Value 1,Value 2,Value 1,Value 1
13093,Case 2801,Closed,Value 5,2006-12-05 00:00:00+00:00,40:36.0,Value 1,Value 196,Value 1,Value 1,Value 3,Value 1,Value 1
13092,Case 2801,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,37:26.0,Value 1,Value 196,Value 1,Value 1,Value 3,Value 1,Value 1
13091,Case 2801,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,24:21.0,Value 1,Value 196,Value 1,Value 1,Value 3,Value 1,Value 1
13090,Case 2801,Wait,Value 1,2006-12-05 00:00:00+00:00,02:55.0,Value 1,Value 196,Value 1,Value 1,Value 3,Value 1,Value 1
12672,Case 2710,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,56:14.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
12670,Case 2710,Wait,Value 14,2006-12-05 00:00:00+00:00,13:38.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
12224,Case 2612,Closed,Value 5,2006-12-05 00:00:00+00:00,22:06.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
12222,Case 2612,Wait,Value 2,2006-12-05 00:00:00+00:00,16:01.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
12221,Case 2612,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,22:17.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
12220,Case 2612,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,51:53.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
12223,Case 2612,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,36:37.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
12233,Case 2614,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,03:59.0,Value 1,Value 68,Value 1,Value 1,Value 2,Value 1,Value 1
12234,Case 2614,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,29:58.0,Value 1,Value 68,Value 1,Value 1,Value 2,Value 1,Value 1
12235,Case 2614,Wait,Value 2,2006-12-05 00:00:00+00:00,58:41.0,Value 1,Value 68,Value 1,Value 1,Value 2,Value 1,Value 1
12245,Case 2616,Closed,Value 3,2006-12-05 00:00:00+00:00,18:02.0,Value 1,Value 316,Value 1,Value 1,Value 2,Value 1,Value 1
12244,Case 2616,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,17:48.0,Value 1,Value 316,Value 1,Value 1,Value 2,Value 1,Value 1
12243,Case 2616,Wait,Value 1,2006-12-05 00:00:00+00:00,15:52.0,Value 1,Value 316,Value 1,Value 1,Value 2,Value 1,Value 1
12242,Case 2616,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,29:31.0,Value 1,Value 316,Value 1,Value 1,Value 2,Value 1,Value 1
12237,Case 2614,Closed,Value 3,2006-12-05 00:00:00+00:00,30:26.0,Value 1,Value 68,Value 1,Value 1,Value 2,Value 1,Value 1
12236,Case 2614,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,30:11.0,Value 1,Value 68,Value 1,Value 1,Value 2,Value 1,Value 1
12214,Case 2610,Closed,Value 5,2006-12-05 00:00:00+00:00,08:46.0,Value 1,Value 73,Value 1,Value 2,Value 3,Value 1,Value 1
12213,Case 2610,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,08:29.0,Value 1,Value 73,Value 1,Value 2,Value 3,Value 1,Value 1
12212,Case 2610,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,08:20.0,Value 1,Value 73,Value 1,Value 2,Value 3,Value 1,Value 1
12190,Case 2606,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,00:08.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
12189,Case 2605,Closed,Value 5,2006-12-05 00:00:00+00:00,41:29.0,Value 1,Value 143,Value 3,Value 1,Value 3,Value 1,Value 1
12188,Case 2605,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,41:11.0,Value 1,Value 143,Value 3,Value 1,Value 3,Value 1,Value 1
12187,Case 2605,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,41:03.0,Value 1,Value 143,Value 3,Value 1,Value 3,Value 1,Value 1
12186,Case 2605,Wait,Value 6,2006-12-05 00:00:00+00:00,25:56.0,Value 1,Value 143,Value 3,Value 1,Value 3,Value 1,Value 1
12185,Case 2605,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,01:32.0,Value 1,Value 143,Value 3,Value 1,Value 3,Value 1,Value 1
12191,Case 2606,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,39:31.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
12192,Case 2606,Wait,Value 16,2006-12-05 00:00:00+00:00,19:24.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
12194,Case 2606,Closed,Value 5,2006-12-05 00:00:00+00:00,29:33.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
12211,Case 2610,Wait,Value 9,2006-12-05 00:00:00+00:00,33:01.0,Value 1,Value 73,Value 1,Value 2,Value 3,Value 1,Value 1
12210,Case 2610,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,08:43.0,Value 1,Value 73,Value 1,Value 2,Value 3,Value 1,Value 1
12209,Case 2610,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,08:01.0,Value 1,Value 73,Value 1,Value 2,Value 3,Value 1,Value 1
12208,Case 2610,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,22:08.0,Value 1,Value 73,Value 1,Value 2,Value 3,Value 1,Value 1
12193,Case 2606,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,29:16.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
12254,Case 2619,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,29:20.0,Value 1,Value 16,Value 3,Value 1,Value 2,Value 1,Value 1
12256,Case 2619,Wait,Value 2,2006-12-05 00:00:00+00:00,18:34.0,Value 1,Value 16,Value 3,Value 1,Value 2,Value 1,Value 1
12335,Case 2636,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,18:53.0,Value 1,Value 34,Value 3,Value 2,Value 2,Value 1,Value 1
12326,Case 2633,Closed,Value 5,2006-12-05 00:00:00+00:00,40:59.0,Value 1,Value 16,Value 3,Value 2,Value 2,Value 1,Value 1
12325,Case 2633,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,09:36.0,Value 1,Value 16,Value 3,Value 2,Value 2,Value 1,Value 1
12324,Case 2633,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,09:35.0,Value 1,Value 16,Value 3,Value 2,Value 2,Value 1,Value 1
12323,Case 2633,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,08:56.0,Value 1,Value 16,Value 3,Value 2,Value 2,Value 1,Value 1
12322,Case 2633,Wait,Value 14,2006-12-05 00:00:00+00:00,50:09.0,Value 1,Value 16,Value 3,Value 2,Value 2,Value 1,Value 1
12321,Case 2633,Take in charge ticket,Value 14,2006-12-05 00:00:00+00:00,36:14.0,Value 1,Value 16,Value 3,Value 2,Value 2,Value 1,Value 1
12320,Case 2633,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,35:54.0,Value 1,Value 16,Value 3,Value 2,Value 2,Value 1,Value 1
12259,Case 2619,Closed,Value 5,2006-12-05 00:00:00+00:00,30:14.0,Value 1,Value 16,Value 3,Value 1,Value 2,Value 1,Value 1
12258,Case 2619,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,10:09.0,Value 1,Value 16,Value 3,Value 1,Value 2,Value 1,Value 1
12257,Case 2619,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,10:04.0,Value 1,Value 16,Value 3,Value 1,Value 2,Value 1,Value 1
12274,Case 2623,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,06:07.0,Value 1,Value 49,Value 1,Value 1,Value 2,Value 1,Value 1
12255,Case 2619,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,29:28.0,Value 1,Value 16,Value 3,Value 1,Value 2,Value 1,Value 1
12275,Case 2623,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,06:19.0,Value 1,Value 49,Value 1,Value 1,Value 2,Value 1,Value 1
12277,Case 2623,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,32:04.0,Value 1,Value 49,Value 1,Value 1,Value 2,Value 1,Value 1
12280,Case 2623,Closed,Value 5,2006-12-05 00:00:00+00:00,10:33.0,Value 1,Value 49,Value 1,Value 1,Value 2,Value 1,Value 1
12279,Case 2623,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,28:20.0,Value 1,Value 49,Value 1,Value 1,Value 2,Value 1,Value 1
12278,Case 2623,Wait,Value 1,2006-12-05 00:00:00+00:00,51:36.0,Value 1,Value 49,Value 1,Value 1,Value 2,Value 1,Value 1
12276,Case 2623,Wait,Value 2,2006-12-05 00:00:00+00:00,11:51.0,Value 1,Value 49,Value 1,Value 1,Value 2,Value 1,Value 1
12065,Case 2579,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,55:57.0,Value 1,Value 33,Value 2,Value 2,Value 2,Value 1,Value 1
12066,Case 2579,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,50:50.0,Value 1,Value 33,Value 2,Value 2,Value 2,Value 1,Value 1
12067,Case 2579,Closed,Value 5,2006-12-05 00:00:00+00:00,00:20.0,Value 1,Value 33,Value 2,Value 2,Value 2,Value 1,Value 1
12077,Case 2581,Closed,Value 3,2006-12-05 00:00:00+00:00,24:55.0,Value 1,Value 348,Value 10,Value 1,Value 3,Value 1,Value 1
12076,Case 2581,Resolve ticket,Value 14,2006-12-05 00:00:00+00:00,24:37.0,Value 1,Value 348,Value 10,Value 1,Value 3,Value 1,Value 1
12075,Case 2581,Wait,Value 14,2006-12-05 00:00:00+00:00,57:40.0,Value 1,Value 348,Value 10,Value 1,Value 3,Value 1,Value 1
12074,Case 2581,Take in charge ticket,Value 14,2006-12-05 00:00:00+00:00,56:36.0,Value 1,Value 348,Value 10,Value 1,Value 3,Value 1,Value 1
12073,Case 2581,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,33:36.0,Value 1,Value 348,Value 10,Value 1,Value 3,Value 1,Value 1
12072,Case 2581,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,20:23.0,Value 1,Value 348,Value 10,Value 1,Value 3,Value 1,Value 1
12025,Case 2571,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,47:52.0,Value 1,Value 46,Value 1,Value 1,Value 2,Value 1,Value 1
12027,Case 2571,Wait,Value 9,2006-12-05 00:00:00+00:00,30:25.0,Value 1,Value 46,Value 1,Value 1,Value 2,Value 1,Value 1
12029,Case 2571,Closed,Value 3,2006-12-05 00:00:00+00:00,42:59.0,Value 1,Value 46,Value 1,Value 1,Value 2,Value 1,Value 1
12028,Case 2571,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,42:42.0,Value 1,Value 46,Value 1,Value 1,Value 2,Value 1,Value 1
12026,Case 2571,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,42:14.0,Value 1,Value 46,Value 1,Value 1,Value 2,Value 1,Value 1
12089,Case 2584,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,00:47.0,Value 1,Value 36,Value 1,Value 2,Value 2,Value 1,Value 1
12135,Case 2593,Closed,Value 3,2006-12-05 00:00:00+00:00,44:36.0,Value 1,Value 118,Value 4,Value 1,Value 2,Value 1,Value 1
12134,Case 2593,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,44:17.0,Value 1,Value 118,Value 4,Value 1,Value 2,Value 1,Value 1
12133,Case 2593,Require upgrade,Value 1,2006-12-05 00:00:00+00:00,33:10.0,Value 1,Value 118,Value 4,Value 1,Value 2,Value 1,Value 1
12132,Case 2593,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,32:54.0,Value 1,Value 118,Value 4,Value 1,Value 2,Value 1,Value 1
12336,Case 2636,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,29:53.0,Value 1,Value 34,Value 3,Value 2,Value 2,Value 1,Value 1
12094,Case 2584,Closed,Value 5,2006-12-05 00:00:00+00:00,28:26.0,Value 1,Value 36,Value 1,Value 2,Value 2,Value 1,Value 1
12093,Case 2584,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,28:04.0,Value 1,Value 36,Value 1,Value 2,Value 2,Value 1,Value 1
12092,Case 2584,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,21:32.0,Value 1,Value 36,Value 1,Value 2,Value 2,Value 1,Value 1
12091,Case 2584,Wait,Value 1,2006-12-05 00:00:00+00:00,23:31.0,Value 1,Value 36,Value 1,Value 2,Value 2,Value 1,Value 1
12090,Case 2584,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,09:11.0,Value 1,Value 36,Value 1,Value 2,Value 2,Value 1,Value 1
12337,Case 2636,Take in charge ticket,Value 15,2006-12-05 00:00:00+00:00,03:41.0,Value 1,Value 34,Value 3,Value 2,Value 2,Value 1,Value 1
12338,Case 2636,Resolve ticket,Value 15,2006-12-05 00:00:00+00:00,04:51.0,Value 1,Value 34,Value 3,Value 2,Value 2,Value 1,Value 1
12339,Case 2636,Closed,Value 5,2006-12-05 00:00:00+00:00,05:05.0,Value 1,Value 34,Value 3,Value 2,Value 2,Value 1,Value 1
12562,Case 2684,Closed,Value 5,2006-12-05 00:00:00+00:00,00:32.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
12561,Case 2684,Resolve ticket,Value 16,2006-12-05 00:00:00+00:00,13:04.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
12560,Case 2684,Take in charge ticket,Value 16,2006-12-05 00:00:00+00:00,09:53.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
12559,Case 2684,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,53:47.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
12558,Case 2684,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,53:47.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
12557,Case 2684,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,53:29.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
12567,Case 2686,Take in charge ticket,Value 14,2006-12-05 00:00:00+00:00,35:31.0,Value 1,Value 32,Value 1,Value 2,Value 3,Value 1,Value 1
